HG01777		SAME124631
HG01784		SAME124431
HG01809		SAME124299
HG01811		SAME125380
HG01816		SAME124521
HG01842		SAME123554
HG01789		SAME124433
HG01791		SAME124221
HG01796		SAME124220
HG01804		SAME124302
HG01847		SAME123557
HG01859		SAME123535
HG01861		SAME123200
HG02004		SAME123620
HG02009		SAME123622
HG02011		SAME123443
HG02016		SAME123446
HG02023		SAME125307
HG02028		SAME124020
HG02030		SAME1839966
HG02035		SAME1840035
HG02047		SAME1839772
HG01967		SAME124530
HG01974		SAME124323
HG01979		SAME124331
HG01981		SAME125247
HG01986		SAME1840091
HG01993		SAME124741
HG01998		SAME124739
HG02143		SAME1839628
HG02148		SAME1839697
HG02150		SAME1839407
HG02054		SAME1839538
HG02059		SAME1839596
HG02061		SAME1839676
HG02085		SAME124979
HG02105		SAME123873
HG02129		SAME1839724
HG02131		SAME1839896
HG02136		SAME1839865
HG02073		SAME123104
HG02078		SAME123099
HG02080		SAME124825
HG02299		SAME1839994
HG02302		SAME124279
HG02307		SAME1839535
HG02314		SAME1839674
HG02275		SAME1840376
HG02282		SAME1840177
HG02287		SAME123755
HG02186		SAME125039
HG02218		SAME1839820
HG02220		SAME123715
HG02383		SAME1840019
HG02388		SAME1839997
HG02390		SAME1839788
HG02395		SAME1839754
HG02225		SAME1839576
HG02232		SAME1839374
HG02237		SAME123519
HG02321		SAME1839446
HG02345		SAME1839081
HG02364		SAME1840125
HG02371		SAME1840180
HG02256		SAME1839332
HG02155		SAME124795
HG02179		SAME124415
HG02181		SAME123206
HG02629		SAME1840230
HG02636		SAME1840017
HG02643		SAME1839785
HG02648		SAME1839751
HG02650		SAME1839550
HG02605		SAME1840277
HG02612		SAME1840394
HG02624		SAME1840259
HG02491		SAME1839617
HG02496		SAME1839688
HG02511		SAME1839150
HG02585		SAME1839418
HG02597		SAME1839199
HG02600		SAME1840302
HG02559		SAME1840052
HG02561		SAME1839838
HG02573		SAME1839567
HG02580		SAME1839366
HG02465		SAME1839973
HG02477		SAME1839710
HG02484		SAME1839858
HG02489		SAME1839546
HG02523		SAME1840322
HG02547		SAME1839930
HG02554		SAME1840075
HG02427		SAME1839036
HG02439		SAME1840297
HG02408		SAME1839461
HG02410		SAME1839207
HG02415		SAME1839263
HG02814		SAME1839837
HG02819		SAME1839804
HG02821		SAME1839588
HG02838		SAME1839417
HG02840		SAME1839475
HG02852		SAME1839346
HG02655		SAME1839526
HG02662		SAME1839662
HG02667		SAME1839384
HG02679		SAME1839471
HG02681		SAME1839304
HG02686		SAME1839277
HG02794		SAME1840410
HG02799		SAME1840384
HG02807		SAME1840073
HG02756		SAME1839454
HG02763		SAME1839254
HG02768		SAME1839235
HG02770		SAME1839049
HG02725		SAME1839737
HG02737		SAME1839857
HG02775		SAME1839022
HG02787		SAME1840288
HG02698		SAME1839137
HG02701		SAME1840152
HG02869		SAME1839184
HG02871		SAME1840312
HG02883		SAME1840164
HG02984		SAME1840004
HG03007		SAME1840245
HG03019		SAME1840060
HG03021		SAME1839789
HG02888		SAME1840139
HG02890		SAME1839947
HG02895		SAME1839918
HG02922		SAME1839441
HG02939		SAME1839275
HG02941		SAME1839096
HG02946		SAME1839068
HG02953		SAME1840271
HG02965		SAME1840116
HG03026		SAME1839714
HG03033		SAME1839566
HG03040		SAME1839611
HG03045		SAME1839635
HG03052		SAME1839496
HG03057		SAME1839434
HG03064		SAME1839228
HG03069		SAME1839340
HG03103		SAME1840022
HG03108		SAME1839760
HG03110		SAME1839880
HG03115		SAME1839812
HG03122		SAME1839657
HG03127		SAME1839686
HG02972		SAME1840250
HG02977		SAME1840221
HG03076		SAME1839038
HG03088		SAME1840338
HG03095		SAME1840374
HG03230		SAME1839335
HG03235		SAME1839360
HG03242		SAME1839058
HG03247		SAME1839174
HG03196		SAME1839921
HG03209		SAME1839551
HG03228		SAME1839232
HG03305		SAME1839497
HG03312		SAME1839209
HG03343		SAME1840354
HG03350		SAME1840225
HG03134		SAME1839380
HG03139		SAME1839468
HG03158		SAME1839086
HG03160		SAME1839192
HG03172		SAME1840392
HG03189		SAME1840226
HG03191		SAME1839988
HG03362		SAME1839949
HG03367		SAME1840068
HG03374		SAME1839730
HG03280		SAME1840083
HG03297		SAME1839900
HG03300		SAME1839467
HG03259		SAME1840303
HG03266		SAME1840174
HG03381		SAME1839574
HG03393		SAME1839645
HG03398		SAME1839402
HG03519		SAME1840176
HG03521		SAME1840190
HG03538		SAME1840007
HG03540		SAME1839745
HG03557		SAME1839556
HG03583		SAME1839283
HG03590		SAME1839163
HG03595		SAME1839185
HG03603		SAME1840229
HG03634		SAME1839575
HG03639		SAME1839603
HG03641		SAME1839626
HG03646		SAME1839643
HG03487		SAME1839480
HG03499		SAME1839219
HG03514		SAME1840150
HG03564		SAME1839427
HG03569		SAME1839371
HG03571		SAME1839458
HG03576		SAME1839238
HG03449		SAME1839923
HG03451		SAME1840043
HG03456		SAME1839778
HG03401		SAME1839299
HG03432		SAME1840107
HG03437		SAME1840123
HG03468		SAME1839848
HG03470		SAME1839670
HG03615		SAME1839951
HG03684		SAME1840329
HG03689		SAME1840268
HG03691		SAME1840366
HG03696		SAME1840135
HG03704		SAME1840040
HG03709		SAME1839780
HG03711		SAME1839894
HG03653		SAME1839508
HG03660		SAME1839218
HG03672		SAME1839020
HG03812		SAME1839405
HG03817		SAME1839426
HG03824		SAME1839459
HG03829		SAME1839241
HG03761		SAME1839114
HG03766		SAME1839136
HG03773		SAME1840406
HG03797		SAME1839931
HG03800		SAME1839595
HG03805		SAME1839540
HG03778		SAME1840344
HG03780		SAME1840112
HG03785		SAME1840212
HG03792		SAME1839912
HG03742		SAME1839255
HG03754		SAME1839073
HG03716		SAME1839825
HG03723		SAME1839668
HG03730		SAME1839369
HG03898		SAME1839806
HG03901		SAME1839478
HG03906		SAME1839512
HG03913		SAME1839216
HG03937		SAME1840330
HG03944		SAME1840368
HG03949		SAME1840132
HG03951		SAME1840239
HG04024		SAME1839708
HG04029		SAME1839630
HG04036		SAME1839492
HG03831		SAME1839348
HG03836		SAME1839280
HG03848		SAME1839187
HG03874		SAME1839961
HG03879		SAME1839975
HG03886		SAME1840021
HG03920		SAME1839093
HG03925		SAME1839025
HG03850		SAME1840270
HG03862		SAME1840158
HG03867		SAME1840095
HG03963		SAME1840055
HG03968		SAME1840077
HG03982		SAME1839585
HG03999		SAME1839416
HG04017		SAME1839851
NA06994	GM06994	SAME124931
NA07000	GM07000	SAME124963
NA07029	GM07029	SAME125338
NA07031	GM07031	SAME122860
NA07048	GM07048	SAME124188
NA07055	GM07055	SAME124767
NA07346	GM07346	SAME123571
NA07435	GM07435	SAME124342
HG04050		SAME1839079
HG04055		SAME1839098
HG04062		SAME1839147
HG04067		SAME1840315
HG04132		SAME1839287
HG04144		SAME1839189
HG04149		SAME1839120
HG04151		SAME1840295
HG04199		SAME1839840
HG04202		SAME1839519
HG04214		SAME1839328
HG04182		SAME1840036
HG04187		SAME1839763
HG04194		SAME1839818
HG04156		SAME1840389
HG04175		SAME1839980
HG04093		SAME1839936
HG04098		SAME1840059
HG04106		SAME1839559
HG04118		SAME1839379
HG04219		SAME1839359
HG04238		SAME1840274
HG04303		SAME1839077
NA12155	GM12155	SAME124955
NA12249	GM12249	SAME125371
NA12275	GM12275	SAME125263
NA12282	GM12282	SAME124640
NA12287	GM12287	SAME124641
NA12751	GM12751	SAME123515
NA12763	GM12763	SAME123872
NA12775	GM12775	SAME124257
NA12802	GM12802	SAME122828
NA11892	GM11892	SAME123045
NA11917	GM11917	SAME122838
NA11931	GM11931	SAME125096
HG00124		SAME122870
HG00129		SAME122867
HG00131		SAME123064
HG00136		SAME123065
HG00155		SAME124588
HG00174		SAME124958
HG00179		SAME124965
HG00097		SAME123267
HG00100		SAME125154
HG00105		SAME123949
HG00143		SAME124393
HG00148		SAME124388
HG00150		SAME124591
HG00112		SAME125341
HG00117		SAME125346
HG00383		SAME123032
HG00403		SAME123160
HG00408		SAME123155
HG00410		SAME1839734
HG00256		SAME123048
HG00263		SAME123581
HG00268		SAME123574
HG00237		SAME124124
HG00244		SAME123217
HG00249		SAME123227
HG00251		SAME123053
HG00364		SAME124543
HG00369		SAME124534
HG00371		SAME124747
HG00376		SAME124751
HG00181		SAME123644
HG00186		SAME123647
HG00232		SAME124128
HG00270		SAME123418
HG00275		SAME123421
HG00282		SAME122833
HG00302		SAME1840121
HG00319		SAME124334
HG00321		SAME123796
HG00345		SAME124919
HG00357		SAME125124
HG00326		SAME123792
HG00338		SAME123990
HG00559		SAME124248
HG00561		SAME124455
HG00566		SAME125048
HG00578		SAME123528
HG00580		SAME124832
HG00446		SAME123880
HG00453		SAME123113
HG00458		SAME125278
HG00465		SAME123498
HG00472		SAME123339
HG00535		SAME124348
HG00542		SAME124352
HG00554		SAME123969
HG00585		SAME124722
HG00592		SAME125011
HG00597		SAME125008
HG00600		SAME1839392
HG00629		SAME123086
HG00631		SAME1839060
HG00636		SAME123711
HG00650		SAME123254
HG00655		SAME123257
HG00662		SAME123812
HG00477		SAME123340
HG00530		SAME124356
HG00422		SAME122809
HG00427		SAME122806
HG00612		SAME125197
HG00624		SAME1839274
HG00706		SAME122930
HG00718		SAME123114
HG00732		SAME125396
HG01103		SAME123679
HG01108		SAME123103
HG01110		SAME123487
HG01122		SAME1840203
HG00674		SAME1840080
HG00693		SAME123683
HG00698		SAME123693
HG00701		SAME122931
HG01069		SAME122825
HG01071		SAME123009
HG01083		SAME125397
HG01134		SAME123887
HG01139		SAME123876
HG01141		SAME124423
HG01088		SAME1839361
HG01090		SAME1839510
HG01095		SAME122926
HG01052		SAME123368
HG01064		SAME1839759
HG00737		SAME125416
HG00864		SAME123547
HG01254		SAME125285
HG01259		SAME125280
HG01261		SAME122814
HG01273		SAME124046
HG01177		SAME124620
HG01184		SAME124321
HG01189		SAME124878
HG01191		SAME123651
HG01348		SAME124864
HG01350		SAME124684
HG01355		SAME124679
HG01362		SAME1839066
HG01278		SAME123003
HG01280		SAME1839113
HG01305		SAME1840020
HG01312		SAME1839791
HG01324		SAME1839523
HG01343		SAME124857
HG01367		SAME125266
HG01374		SAME124291
HG01379		SAME124283
HG01204		SAME124297
HG01242		SAME125064
HG01247		SAME125067
HG01393		SAME1840222
HG01398		SAME1839950
HG01413		SAME1839612
HG01172		SAME124625
HG01552		SAME124007
HG01571		SAME124346
HG01583		SAME1839895
HG01590		SAME1839651
HG01595		SAME123569
HG01603		SAME123453
HG01608		SAME123462
HG01494		SAME124135
HG01499		SAME124143
HG01502		SAME124943
HG01456		SAME123427
HG01463		SAME123537
HG01468		SAME1840382
HG01521		SAME125324
HG01526		SAME125325
HG01538		SAME125141
HG01507		SAME124948
HG01514		SAME124775
HG01519		SAME124765
HG01432		SAME1839256
HG01437		SAME124966
HG01444		SAME1839026
HG01610		SAME123623
HG01615		SAME123628
HG01622		SAME123846
HG01482		SAME1839969
HG01487		SAME1840042
HG01867		SAME123194
HG01874		SAME123396
HG01879		SAME1839037
HG01881		SAME1839193
HG01696		SAME124715
HG01704		SAME123265
HG01709		SAME123229
HG01711		SAME123083
HG01773		SAME124635
HG01778		SAME124630
HG01780		SAME124428
HG01785		SAME1839313
HG01747		SAME125181
HG01761		SAME124810
HG01766		SAME1839673
HG01677		SAME123285
HG01684		SAME124660
HG01627		SAME123841
HG01672		SAME123288
HG01812		SAME124517
HG01817		SAME124522
HG01843		SAME123553
HG01848		SAME123548
HG01850		SAME123752
HG01855		SAME123749
HG01862		SAME123199
HG01797		SAME124219
HG01800		SAME124306
HG01805		SAME124301
HG02024		SAME125182
HG02029		SAME124021
HG02031		SAME1839964
HG02048		SAME123772
HG01898		SAME124383
HG01918		SAME123240
HG01920		SAME123789
HG01925		SAME123786
HG01949		SAME124145
HG01951		SAME123976
HG01956		SAME123978
HG02050		SAME1839555
HG02055		SAME1839531
HG02067		SAME1839388
HG01968		SAME124532
HG01970		SAME124327
HG01975		SAME124322
HG01932		SAME123587
HG01937		SAME123590
HG01944		SAME124152
HG01886		SAME122847
HG01893		SAME123027
HG02012		SAME1840403
HG02017		SAME123445
HG01982		SAME1840111
HG01987		SAME1840089
HG02086		SAME124675
HG02106		SAME123875
HG02113		SAME124044
HG02137		SAME1839862
HG02144		SAME1839624
HG02151		SAME1839403
HG02233		SAME1839370
HG02238		SAME1839423
HG02240		SAME1839481
HG02252		SAME1839354
HG02187		SAME125038
HG02219		SAME1839813
HG02221		SAME123716
HG02257		SAME1839326
HG02271		SAME1840319
HG02074		SAME123107
HG02079		SAME123098
HG02081		SAME124826
HG02276		SAME1840373
HG02283		SAME1840173
HG02288		SAME1840148
HG02156		SAME124793
HG02168		SAME1839240
HG02170		SAME1839052
HG02182		SAME125035
HG02120		SAME123480
HG02132		SAME1839889
HG02492		SAME1839610
HG02497		SAME1839682
HG02505		SAME1839351
HG02512		SAME1839146
HG02303		SAME124278
HG02308		SAME1839529
HG02315		SAME1839666
HG02466		SAME1839970
HG02478		SAME1839801
HG02480		SAME1839876
HG02485		SAME1839564
HG02353		SAME1840276
HG02358		SAME1840334
HG02360		SAME1840391
HG02372		SAME1840258
HG02377		SAME1840228
HG02428		SAME1839027
HG02442		SAME1840352
HG02461		SAME1839993
HG02524		SAME1840317
HG02536		SAME1840172
HG02555		SAME1840070
HG02384		SAME1840011
HG02389		SAME1840085
HG02391		SAME1839784
HG02322		SAME1839444
HG02334		SAME1839307
HG02339		SAME1839288
HG02396		SAME125357
HG02409		SAME1839457
HG02721		SAME1839749
HG02726		SAME1839732
HG02733		SAME1839874
HG02738		SAME1839560
HG02675		SAME1839495
HG02682		SAME1839300
HG02687		SAME1839270
HG02651		SAME1839544
HG02656		SAME1839607
HG02668		SAME1839377
HG02694		SAME1839065
HG02699		SAME1839129
HG02702		SAME1840149
HG02757		SAME1839451
HG02764		SAME1839250
HG02769		SAME1839231
HG02771		SAME1839045
HG02586		SAME1839414
HG02601		SAME1840293
HG02625		SAME1840257
HG02644		SAME1839782
HG02649		SAME1839852
HG02562		SAME1839832
HG02567		SAME1839905
HG02574		SAME1839652
HG02613		SAME1840390
HG02620		SAME1840191
HG02884		SAME1840161
HG02889		SAME1840133
HG02891		SAME1839938
HG02896		SAME1839916
HG02923		SAME1839436
HG03027		SAME1839725
HG03034		SAME1839568
HG03039		SAME1839593
HG03041		SAME1839620
HG03046		SAME1839639
HG02776		SAME1839017
HG02783		SAME1839162
HG02788		SAME1840285
HG02790		SAME1840345
HG03008		SAME1840253
HG03015		SAME1839940
HG03022		SAME1839795
HG02942		SAME1839090
HG02947		SAME1839061
HG02954		SAME1840264
HG02966		SAME1840114
HG02815		SAME1839829
HG02839		SAME1839413
HG02841		SAME1839470
HG02973		SAME1840246
HG02978		SAME1840216
HG02980		SAME1840034
HG02808		SAME1840069
HG02810		SAME1839854
HG02853		SAME1839342
HG02860		SAME1839132
HG03229		SAME1839234
HG03236		SAME1839276
HG03248		SAME1839180
HG03250		SAME1840262
HG03096		SAME1840126
HG03104		SAME1840037
HG03109		SAME1839765
HG03111		SAME1839884
HG03197		SAME1839926
HG03200		SAME1839589
HG03212		SAME1839399
HG03224		SAME1839455
HG03053		SAME1839502
HG03058		SAME1839442
HG03060		SAME1839211
HG03065		SAME1839318
HG03130		SAME1839365
HG03135		SAME1839385
HG03159		SAME1839092
HG03161		SAME1839104
HG03116		SAME1839816
HG03123		SAME1839663
HG03128		SAME1839692
HG03166		SAME1839127
HG03173		SAME1840397
HG03267		SAME1840088
HG03072		SAME1839016
HG03077		SAME1839044
HG03084		SAME1840324
HG03091		SAME1840360
HG03488		SAME1839486
HG03490		SAME1839259
HG03508		SAME1840286
HG03510		SAME1840377
HG03515		SAME1840154
HG03402		SAME1839301
HG03419		SAME1839130
HG03433		SAME1840110
HG03438		SAME1840208
HG03445		SAME1839996
HG03522		SAME1840193
HG03539		SAME1840014
HG03558		SAME1839561
HG03279		SAME1839972
HG03293		SAME1839871
HG03298		SAME1839903
HG03301		SAME1839472
HG03351		SAME1840231
HG03363		SAME1839957
HG03368		SAME1840074
HG03370		SAME1839800
HG03469		SAME1839850
HG03471		SAME1839677
HG03476		SAME1839702
HG03452		SAME1840046
HG03457		SAME1839781
HG03464		SAME1839827
HG03306		SAME1839504
HG03313		SAME1839213
HG03344		SAME1840364
HG03382		SAME1839580
HG03394		SAME1839648
HG03399		SAME1839410
HG03584		SAME1839290
HG03589		SAME1839311
HG03596		SAME1839188
HG03604		SAME1840236
HG03654		SAME1839513
HG03673		SAME1839030
HG03680		SAME1840311
HG03635		SAME1839578
HG03642		SAME1839627
HG03565		SAME1839430
HG03572		SAME1839463
HG03577		SAME1839242
HG03700		SAME1840010
HG03705		SAME1840051
HG03611		SAME1839929
HG03616		SAME1839955
HG03736		SAME1839389
HG03743		SAME1839261
HG03750		SAME1839309
HG03755		SAME1839074
HG03685		SAME1840333
HG03692		SAME1840371
HG03697		SAME1840137
HG03717		SAME1839831
HG03729		SAME1839701
HG03731		SAME1839372
HG03875		SAME1839965
HG03882		SAME1839999
HG03887		SAME1840028
HG03894		SAME1839885
HG03832		SAME1839353
HG03837		SAME1839291
HG03844		SAME1839166
HG03849		SAME1839190
HG03779		SAME1840351
HG03781		SAME1840117
HG03786		SAME1840218
HG03793		SAME1839915
HG03899		SAME1839814
HG03902		SAME1839484
HG03907		SAME1839517
HG03762		SAME1839119
HG03767		SAME1839141
HG03774		SAME1840408
HG03914		SAME1839224
HG03919		SAME1839329
HG03926		SAME1839033
HG03851		SAME1840272
HG03856		SAME1840291
HG03863		SAME1840162
HG03868		SAME1840097
HG03870		SAME1840196
HG03798		SAME1839941
HG03801		SAME1839606
HG03806		SAME1839542
HG03813		SAME1839406
HG03825		SAME1839462
HG04094		SAME1839953
HG04099		SAME1840065
HG04107		SAME1839660
HG04114		SAME1839363
HG04056		SAME1839102
HG04063		SAME1839155
HG04070		SAME1840411
HG04075		SAME1840359
HG04152		SAME1840300
HG04157		SAME1840395
HG04164		SAME1840102
HG04171		SAME1839968
HG03988		SAME1839528
HG03990		SAME1839637
HG03995		SAME1839395
HG04001		SAME1839752
HG04006		SAME1839787
HG04018		SAME1839565
HG04176		SAME1839986
HG04183		SAME1840044
HG04188		SAME1839771
HG03940		SAME1840346
HG03945		SAME1840369
HG04133		SAME1839294
HG04140		SAME1839173
HG04020		SAME1839685
HG04025		SAME1839614
HG04037		SAME1839500
HG03969		SAME1840082
HG03971		SAME1839718
HG03976		SAME1839739
NA10857	GM10857	SAME125332
NA10864	GM10864	SAME125129
NA11829	GM11829	SAME124761
NA11831	GM11831	SAME124552
NA11843	GM11843	SAME125140
NA11881	GM11881	SAME123209
NA11893	GM11893	SAME123044
NA11918	GM11918	SAME123135
NA11920	GM11920	SAME124901
NA11932	GM11932	SAME125097
NA11994	GM11994	SAME123967
NA12156	GM12156	SAME124952
NA12264	GM12264	SAME123087
NA12283	GM12283	SAME124639
NA07051	GM07051	SAME124378
NA07056	GM07056	SAME124375
NA07347	GM07347	SAME123572
NA12005	GM12005	SAME125143
NA12043	GM12043	SAME123214
NA12144	GM12144	SAME124156
HG04195		SAME1839823
HG04208		SAME1839453
HG04210		SAME1839225
HG04215		SAME1839333
NA10838	GM10838	SAME124550
NA10840	GM10840	SAME124756
NA10845	GM10845	SAME124759
NA10852	GM10852	SAME125320
HG00144		SAME124392
HG00149		SAME124387
HG00151		SAME124592
HG00238		SAME124131
HG00240		SAME123221
HG00245		SAME123218
HG00252		SAME123052
HG00182		SAME123643
HG00187		SAME123646
HG00233		SAME124127
HG00098		SAME123272
HG00101		SAME125153
HG00106		SAME123948
HG00125		SAME122869
HG00132		SAME123061
HG00137		SAME123066
HG00113		SAME125342
HG00118		SAME125347
HG00120		SAME122874
HG00156		SAME123276
HG00384		SAME123034
HG00404		SAME123158
HG00409		SAME1840026
HG00411		SAME1839726
HG00423		SAME122810
HG00428		SAME122811
HG00442		SAME124912
HG00447		SAME124953
HG00459		SAME125269
HG00473		SAME123338
HG00341		SAME124922
HG00346		SAME125264
HG00353		SAME125120
HG00358		SAME125126
HG00360		SAME124539
HG00271		SAME123417
HG00276		SAME123424
HG00288		SAME1839246
HG00290		SAME1839057
HG00303		SAME1840115
HG00308		SAME124161
HG00310		SAME124338
HG00315		SAME124335
HG00257		SAME123047
HG00264		SAME123578
HG00269		SAME123575
HG00365		SAME124542
HG00372		SAME124748
HG00377		SAME124752
HG00327		SAME123791
HG00334		SAME123981
HG00339		SAME123991
HG00478		SAME123335
HG00480		SAME124617
HG00500		SAME123363
HG00512		SAME123525
HG00524		SAME123724
HG00531		SAME125381
HG00536		SAME124344
HG00543		SAME122857
HG00555		SAME122856
HG00651		SAME123966
HG00656		SAME123233
HG00663		SAME123813
HG00675		SAME1840076
HG00694		SAME123154
HG00699		SAME123165
HG00567		SAME124453
HG00579		SAME123530
HG00581		SAME124831
HG00613		SAME125196
HG00620		SAME123081
HG00625		SAME123080
HG00593		SAME125012
HG00598		SAME1839713
HG00632		SAME1839151
HG00637		SAME123710
HG00702		SAME122934
HG00707		SAME122929
HG00733		SAME125399
HG00738		SAME125368
HG00740		SAME124834
HG01104		SAME123672
HG01109		SAME123669
HG01111		SAME123486
HG01123		SAME1840204
HG01072		SAME124091
HG01077		SAME1839581
HG01084		SAME125392
HG01053		SAME124866
HG01058		SAME1840086
HG01060		SAME123015
HG01178		SAME124616
HG01192		SAME124298
HG01197		SAME124237
HG01130		SAME1839995
HG01135		SAME123886
HG01142		SAME1839731
HG01089		SAME1839432
HG01096		SAME123776
HG01161		SAME1839615
HG01173		SAME124624
HG00978		SAME124727
HG01046		SAME123167
HG01414		SAME1839703
HG01433		SAME1839252
HG01438		SAME124971
HG01440		SAME123237
HG01445		SAME1839015
HG01200		SAME1840109
HG01205		SAME124296
HG01243		SAME125063
HG01248		SAME125058
HG01250		SAME125281
HG01274		SAME123001
HG01279		SAME123004
HG01281		SAME1839107
HG01286		SAME1839176
HG01301		SAME1840050
HG01349		SAME124865
HG01351		SAME124683
HG01356		SAME124682
HG01363		SAME1839059
HG01452		SAME1839158
HG01457		SAME123428
HG01464		SAME122883
HG01471		SAME1840197
HG01325		SAME1839604
HG01344		SAME124862
HG01394		SAME1840219
HG01402		SAME1839873
HG01375		SAME124290
HG01255		SAME125286
HG01565		SAME124566
HG01572		SAME124705
HG01577		SAME124349
HG01589		SAME1839859
HG01609		SAME123461
HG01611		SAME123624
HG01616		SAME123629
HG01623		SAME123845
HG01483		SAME1839962
HG01488		SAME123973
HG01490		SAME124139
HG01508		SAME124939
HG01510		SAME124771
HG01515		SAME124774
HG01596		SAME125227
HG01604		SAME123460
HG01495		SAME124136
HG01503		SAME124944
HG01678		SAME123292
HG01680		SAME124656
HG01685		SAME124659
HG01628		SAME123837
HG01630		SAME124034
HG01673		SAME123289
HG01522		SAME125321
HG01527		SAME125326
HG01914		SAME1839768
HG01919		SAME123239
HG01921		SAME123790
HG01926		SAME123783
HG01774		SAME124634
HG01779		SAME124629
HG01781		SAME124921
HG01786		SAME1839312
HG01748		SAME125191
HG01755		SAME124986
HG01762		SAME124811
HG01767		SAME1839671
HG01882		SAME122849
HG01887		SAME122846
HG01894		SAME1840357
HG01697		SAME1839223
HG01700		SAME123261
HG01705		SAME123266
HG01813		SAME124518
HG01844		SAME123556
HG01863		SAME123198
HG01868		SAME123193
HG01870		SAME123397
HG01798		SAME124228
HG01801		SAME124305
HG01806		SAME124304
HG01849		SAME125110
HG01851		SAME123753
HG02006		SAME1840279
HG02013		SAME1840396
HG02018		SAME123451
HG02020		SAME125168
HG02049		SAME123773
HG02051		SAME1839549
HG02056		SAME124162
HG02068		SAME123374
HG01933		SAME123586
HG01938		SAME123593
HG01940		SAME124148
HG01945		SAME124153
HG01983		SAME1840106
HG01988		SAME1840175
HG01990		SAME1840235
HG01995		SAME1839958
HG01969		SAME124533
HG01971		SAME124326
HG01976		SAME124325
HG02025		SAME125335
HG02032		SAME1839959
HG02070		SAME124908
HG02075		SAME123106
HG02082		SAME124950
HG02087		SAME124678
HG02102		SAME1840155
HG02107		SAME1840206
HG01952		SAME123975
HG02258		SAME1839322
HG02260		SAME1839139
HG02265		SAME1839117
HG02272		SAME1840314
HG02138		SAME123659
HG02140		SAME124612
HG02145		SAME1839616
HG02152		SAME124790
HG02188		SAME122829
HG02190		SAME125259
HG02215		SAME123904
HG02222		SAME123717
HG02277		SAME1840370
HG02284		SAME1840168
HG02291		SAME1839948
HG02234		SAME1839367
HG02239		SAME1839420
HG02253		SAME1839347
HG02304		SAME1839548
HG02309		SAME1839525
HG02316		SAME1839661
HG02121		SAME123479
HG02126		SAME123477
HG02133		SAME1839882
HG02323		SAME1839440
HG02330		SAME1839237
HG02347		SAME1839072
HG02164		SAME124209
HG02169		SAME1839233
HG02176		SAME1839024
HG02429		SAME1839021
HG02436		SAME1839164
HG02450		SAME1840144
HG02455		SAME1840198
HG02462		SAME1839991
HG02587		SAME1839409
HG02594		SAME1839208
HG02599		SAME1839266
HG02602		SAME1840290
HG02563		SAME1839824
HG02568		SAME1839899
HG02570		SAME1839582
HG02575		SAME1839650
HG02582		SAME1839431
HG02493		SAME1839704
HG02501		SAME1839281
HG02513		SAME1839138
HG02525		SAME1840313
HG02537		SAME1840165
HG02549		SAME1839917
HG02479		SAME1839798
HG02481		SAME1839870
HG02486		SAME1839558
HG02373		SAME124104
HG02380		SAME1840045
HG02385		SAME1840006
HG02392		SAME1839776
HG02397		SAME123308
HG02405		SAME1839398
HG02676		SAME1839491
HG02683		SAME1839298
HG02688		SAME1839358
HG02690		SAME1839088
HG02722		SAME1839747
HG02727		SAME1839727
HG02734		SAME1839869
HG02784		SAME1839157
HG02789		SAME1840280
HG02791		SAME1840342
HG02804		SAME1840084
HG02809		SAME1840067
HG02811		SAME1839849
HG02758		SAME1839448
HG02760		SAME1839267
HG02772		SAME1839039
HG02652		SAME1839541
HG02657		SAME1839600
HG02703		SAME1840142
HG02715		SAME1839987
HG02614		SAME1840385
HG02621		SAME1840187
HG02645		SAME1839774
HG02885		SAME1840157
HG02892		SAME1839935
HG02897		SAME1839910
HG02924		SAME1839516
HG02854		SAME1839336
HG02861		SAME1839125
HG02878		SAME1840363
HG02880		SAME1840090
HG03073		SAME1839019
HG03078		SAME1839047
HG03080		SAME1840307
HG03085		SAME1840328
HG03054		SAME1839507
HG03059		SAME1839443
HG03061		SAME1839215
HG03066		SAME1839324
HG03009		SAME1840256
HG03016		SAME1839952
HG03023		SAME1839797
HG03028		SAME1839729
HG03035		SAME1839573
HG03047		SAME1839644
HG02974		SAME1840241
HG02979		SAME1840209
HG02981		SAME1840024
HG02943		SAME1839085
HG02948		SAME1839153
HG02816		SAME1839822
HG03097		SAME1840130
HG03100		SAME1840003
HG03105		SAME1840041
HG03112		SAME1839893
HG03251		SAME1840266
HG03268		SAME1840093
HG03270		SAME1840194
HG03237		SAME1839282
HG03249		SAME1839183
HG03193		SAME1839909
HG03198		SAME1839933
HG03225		SAME1839460
HG03131		SAME1839368
HG03136		SAME1839387
HG03162		SAME1839112
HG03294		SAME1839877
HG03299		SAME1839805
HG03302		SAME1839479
HG03117		SAME1839821
HG03124		SAME1839669
HG03129		SAME1839699
HG03307		SAME1839509
HG03314		SAME1839217
HG03167		SAME1839135
HG03489		SAME1839494
HG03491		SAME1839264
HG03511		SAME1840131
HG03516		SAME1840160
HG03352		SAME1840243
HG03369		SAME1840078
HG03371		SAME1839712
HG03376		SAME1839736
HG03465		SAME1839836
HG03472		SAME1839678
HG03477		SAME1839706
HG03484		SAME1839393
HG03453		SAME1839750
HG03458		SAME1839786
HG03460		SAME1839908
HG03408		SAME1839071
HG03410		SAME1839182
HG03439		SAME1840213
HG03446		SAME1839911
HG03383		SAME1839583
HG03388		SAME1839524
