HPSI0616i-kayf_2	kayf_2	SAMEA103886295
HPSI0716i-yibs_6	yibs_6	SAMEA103988290
HPSI0516i-yibc_1	yibc_1	SAMEA17639668
HPSI0516i-zujs_1	zujs_1	SAMEA17646418
HPSI0616i-oajt_4	oajt_4	SAMEA103992805
HPSI0216i-feht_3	feht_3	SAMEA4453881
HPSI0416i-ruah_10	ruah_10	SAMEA4562339
HPSI0816i-uosa_4	uosa_4	SAMEA104276933
HPSI0714i-oojs_1	oojs_1	SAMEA3339626
HPSI0813i-meqo_2	meqo_2	SAMEA2399460
HPSI0513i-leeh_3	leeh_3	SAMEA2398586
HPSI0714i-ciay_1	ciay_1	SAMEA3321237
HPSI0714i-ciay_6	ciay_6	SAMEA4339717
HPSI0414i-oeox_8	oeox_8	SAMEA4085272
HPSI0414i-oeox_3	oeox_3	SAMEA4085273
HPSI0714i-mitg_5	mitg_5	SAMEA3310760
HPSI0614i-guyj_6	guyj_6	SAMEA3301794
HPSI0714i-xebt_5	xebt_5	SAMEA3355554
HPSI0414i-wija_2	wija_2	SAMEA4085265
HPSI0714i-zaos_1	zaos_1	SAMEA3340805
HPSI0714i-heup_1	heup_1	SAMEA4092054
HPSI0514i-ooic_2	ooic_2	SAMEA3359997
HPSI0714i-ciay_10	ciay_10	SAMEA4339729
HPSI0613i-pasj_3	pasj_3	SAMEA2399140
HPSI0213i-xeaw_1	xeaw_1	SAMEA2398145
HPSI1116i-peru_3	peru_3	SAMEA104241735
HPSI0816i-keha_2	keha_2	SAMEA104241750
HPSI0416i-uavt_15	uavt_15	SAMEA104241753
HPSI0716i-tupw_16	tupw_16	SAMEA104241739
HPSI0716i-tupw_11	tupw_11	SAMEA104241743
HPSI0316i-aolj_11	aolj_11	SAMEA104241732
HPSI0613i-aevs_2	aevs_2	SAMEA2398693
HPSI0416i-fiwt_4	fiwt_4	SAMEA4453683
HPSI0216i-dacv_4	dacv_4	SAMEA4451167
HPSI0713i-fett_3	fett_3	SAMEA2398365
HPSI0413i-yotv_3	yotv_3	SAMEA2397911
HPSI0513i-bicb_3	bicb_3	SAMEA2398512
HPSI0513i-momt_2	momt_2	SAMEA2399161
HPSI0614i-fovu_2	fovu_2	SAMEA3974867
HPSI0614i-lipl_3	lipl_3	SAMEA3974876
HPSI0614i-kecw_2	kecw_2	SAMEA3976877
HPSI0516i-suyj_2	suyj_2	SAMEA104242928
HPSI0616i-tavt_12	tavt_12	SAMEA104243050
HPSI0816i-gezn_13	gezn_13	SAMEA104243054
HPSI0115i-zuer_1	zuer_1	SAMEA104243063
HPSI1013i-woci_1	woci_1	SAMEA2399090
HPSI0613i-bawa_3	bawa_3	SAMEA2493814
HPSI0813i-eiqh_4	eiqh_4	SAMEA2398778
HPSI0413i-xekf_3	xekf_3	SAMEA2398920
HPSI1113i-rajr_1	rajr_1	SAMEA2794302
HPSI0813i-fpdk_3	fpdk_3	SAMEA2398958
HPSI0813i-aomg_2	aomg_2	SAMEA2398885
HPSI0713i-ruyl_8	ruyl_8	SAMEA2629774
HPSI0713i-ruyl_11	ruyl_11	SAMEA2658099
HPSI0513i-sucd_2	sucd_2	SAMEA2397982
HPSI0813i-ffdc_5	ffdc_5	SAMEA2398928
HPSI0613i-oesx_1	oesx_1	SAMEA4451490
HPSI0613i-oesx_6	oesx_6	SAMEA4451493
HPSI0513i-aipt_3	aipt_3	SAMEA2398519
HPSI0416i-aicq_1	aicq_1	SAMEA4753918
HPSI0316i-ierp_4	ierp_4	SAMEA4447303
HPSI0516i-jory_9	jory_9	SAMEA4562374
HPSI0216i-tony_5	tony_5	SAMEA4448542
HPSI0216i-vieg_5	vieg_5	SAMEA4453874
HPSI0813i-mioj_1	mioj_1	SAMEA4449169
HPSI0216i-dewh_6	dewh_6	SAMEA4343060
HPSI0514i-oupf_5	oupf_5	SAMEA4451100
HPSI0813i-ffdc_22	ffdc_22	SAMEA2398729
HPSI0713i-ruyl_3	ruyl_3	SAMEA2397913
HPSI0513i-netf_1	netf_1	SAMEA2469768
HPSI0114i-posc_1	posc_1	SAMEA2547621
HPSI0813i-ffdj_2	ffdj_2	SAMEA2397936
HPSI1113i-nibo_3	nibo_3	SAMEA2398294
HPSI0213i-nawk_4	nawk_4	SAMEA2398659
HPSI1013i-sebz_2	sebz_2	SAMEA2420643
HPSI0913i-ffds_2	ffds_2	SAMEA2398635
HPSI0413i-xekf_15	xekf_15	SAMEA2398537
HPSI0413i-xekf_8	xekf_8	SAMEA2398186
HPSI0214i-rayr_3	rayr_3	SAMEA2649525
HPSI0413i-xekf_10	xekf_10	SAMEA2398861
HPSI0616i-kulz_4	kulz_4	SAMEA17509918
HPSI0516i-zukb_1	zukb_1	SAMEA4561631
HPSI0516i-zukb_6	zukb_6	SAMEA4562171
HPSI0516i-jory_4	jory_4	SAMEA4562380
HPSI0516i-jory_12	jory_12	SAMEA4562368
HPSI0216i-rihx_3	rihx_3	SAMEA4447135
HPSI0616i-xuvy_4	xuvy_4	SAMEA17594668
HPSI0616i-biln_6	biln_6	SAMEA103884790
HPSI0716i-bakv_2	bakv_2	SAMEA103997205
HPSI0616i-beyk_1	beyk_1	SAMEA103887418
HPSI0616i-giql_4	giql_4	SAMEA103884212
HPSI0316i-eoko_9	eoko_9	SAMEA4453988
HPSI0216i-feht_4	feht_4	SAMEA4453880
HPSI0316i-circ_1	circ_1	SAMEA4453730
HPSI0716i-yipp_4	yipp_4	SAMEA103885918
HPSI0416i-xutl_6	xutl_6	SAMEA4562177
HPSI0416i-mapx_4	mapx_4	SAMEA4680418
HPSI0516i-yibc_5	yibc_5	SAMEA17642668
HPSI0616i-kayf_3	kayf_3	SAMEA103886294
HPSI0616i-bury_3	bury_3	SAMEA103887512
HPSI0616i-eomr_3	eomr_3	SAMEA103884565
HPSI0716i-yibs_5	yibs_5	SAMEA103988288
HPSI0416i-aicq_6	aicq_6	SAMEA4756168
HPSI0416i-eapo_4	eapo_4	SAMEA4563516
HPSI0316i-xaqm_2	xaqm_2	SAMEA4453838
HPSI0416i-cihd_2	cihd_2	SAMEA4699168
HPSI0416i-jewl_3	jewl_3	SAMEA6866668
HPSI0316i-aask_1	aask_1	SAMEA4446774
HPSI0516i-oadp_2	oadp_2	SAMEA4564043
HPSI0416i-bife_5	bife_5	SAMEA4563402
HPSI0516i-eosr_5	eosr_5	SAMEA17592418
HPSI0316i-aask_6	aask_6	SAMEA4446779
HPSI0316i-tezs_3	tezs_3	SAMEA4453758
HPSI0516i-eitu_2	eitu_2	SAMEA4855918
HPSI0416i-zige_1	zige_1	SAMEA4453755
HPSI0516i-hapz_4	hapz_4	SAMEA7591918
HPSI0216i-heub_4	heub_4	SAMEA4453693
HPSI0216i-dewh_1	dewh_1	SAMEA4343057
HPSI0516i-iool_5	iool_5	SAMEA7863418
HPSI0216i-iogu_8	iogu_8	SAMEA4453877
HPSI0516i-oazw_5	oazw_5	SAMEA4563398
HPSI0516i-goek_5	goek_5	SAMEA4563414
HPSI0516i-pews_5	pews_5	SAMEA4563385
HPSI0216i-iogu_3	iogu_3	SAMEA4447604
HPSI0316i-muwv_2	muwv_2	SAMEA4448535
HPSI0416i-ruah_11	ruah_11	SAMEA4562340
HPSI0516i-jepf_4	jepf_4	SAMEA4563410
HPSI0614i-uevq_3	uevq_3	SAMEA4451108
HPSI0416i-ourj_5	ourj_5	SAMEA4759918
HPSI0416i-iooi_4	iooi_4	SAMEA4562344
HPSI0115i-qaqp_2	qaqp_2	SAMEA3976885
HPSI1113i-vuud_3	vuud_3	SAMEA4342378
HPSI0216i-puxp_2	puxp_2	SAMEA4448206
HPSI0416i-ruah_8	ruah_8	SAMEA4562356
HPSI0416i-sevr_4	sevr_4	SAMEA4562353
HPSI0416i-ruah_3	ruah_3	SAMEA4561635
HPSI0215i-zett_2	zett_2	SAMEA3852316
HPSI0316i-circ_6	circ_6	SAMEA4453725
HPSI0316i-miov_5	miov_5	SAMEA4453820
HPSI0316i-eoko_4	eoko_4	SAMEA4453827
HPSI0416i-xutl_1	xutl_1	SAMEA4562182
HPSI0616i-oajt_5	oajt_5	SAMEA103992804
HPSI0115i-rakq_2	rakq_2	SAMEA103884674
HPSI0816i-uosa_5	uosa_5	SAMEA104276931
HPSI0914i-gine_2	gine_2	SAMEA3847979
HPSI0513i-dulv_2	dulv_2###WTSIi134-B	SAMEA2398957
HPSI0616i-biln_1	biln_1	SAMEA103884670
HPSI0616i-gayk_5	gayk_5	SAMEA103884207
HPSI0514i-qajt_5	qajt_5	SAMEA4085309
HPSI0313i-airc_3	airc_3	SAMEA2398723
HPSI0413i-iakz_2	iakz_2	SAMEA2397889
HPSI0713i-ruyv_3	ruyv_3	SAMEA2399040
HPSI0513i-cuau_1	cuau_1	SAMEA2398553
HPSI0513i-euir_1	euir_1	SAMEA2398167
HPSI0813pf-guss	guss	SAMEA2398107
HPSI0513pf-kesz	kesz	SAMEA2398921
HPSI0513pf-uoxz	uoxz	SAMEA2399128
HPSI0413pf-xekf	xekf	SAMEA2397834
HPSI0513pf-debk	debk	SAMEA2398631
HPSI0513pf-huls	huls	SAMEA2399270
HPSI0513pf-oeoo	oeoo	SAMEA2397811
HPSI0613pf-nukw	nukw	SAMEA2398977
HPSI0613pf-giuo	giuo	SAMEA2398015
HPSI0413pf-ougl	ougl	SAMEA2398390
HPSI0514i-souj_8	souj_8	SAMEA4340467
HPSI0316i-pecz_3	pecz_3	SAMEA4453736
HPSI0316i-aolj_5	aolj_5	SAMEA4453774
HPSI0514i-souj_3	souj_3	SAMEA4340435
HPSI0416i-ioys_4	ioys_4	SAMEA4562176
HPSI0416i-iazw_5	iazw_5	SAMEA4563373
HPSI0115i-hoaa_2	hoaa_2	SAMEA4564800
HPSI0516i-dofw_4	dofw_4	SAMEA4765918
HPSI0513i-keeq_1	keeq_1	SAMEA2398579
HPSI0714i-foft_1	foft_1	SAMEA3974864
HPSI1014i-wubu_2	wubu_2	SAMEA4448499
HPSI0813i-sumu_1	sumu_1	SAMEA4448216
HPSI0813i-sumu_6	sumu_6	SAMEA4449147
HPSI0814i-hoih_3	hoih_3	SAMEA3849801
HPSI0514i-matx_6	matx_6	SAMEA3854062
HPSI0513i-copb_3	copb_3	SAMEA2398702
HPSI0614i-seta_2	seta_2	SAMEA3968776
HPSI0714i-foft_6	foft_6	SAMEA3974863
HPSI0814i-sono_2	sono_2	SAMEA3854216
HPSI0614i-aeaa_4	aeaa_4	SAMEA3854223
HPSI0614i-curn_1	curn_1	SAMEA3853036
HPSI0514i-matx_1	matx_1	SAMEA3854057
HPSI0813i-taea_4	taea_4	SAMEA4448529
HPSI0316i-zuik_5	zuik_5	SAMEA4453771
HPSI0714i-quvs_12	quvs_12	SAMEA4340456
HPSI0514i-yafr_2	yafr_2	SAMEA4451653
HPSI0714i-quvs_4	quvs_4	SAMEA4340448
HPSI0714i-quvs_9	quvs_9	SAMEA4340454
HPSI0614i-tijm_2	tijm_2	SAMEA4339492
HPSI0614i-tijm_7	tijm_7	SAMEA4342126
HPSI0613pf-eojr	eojr	SAMEA2398897
HPSI0813i-zirg_3	zirg_3	SAMEA2399163
HPSI1213i-uuix_3	uuix_3	SAMEA2518337
HPSI0714i-diyb_2	diyb_2	SAMEA3470397
HPSI0514i-xefl_5	xefl_5	SAMEA4084234
HPSI1013i-govo_2	govo_2	SAMEA2649533
HPSI0114pf-posc	posc	SAMEA2398739
HPSI0513pf-dulv	dulv	SAMEA2398758
HPSI0513pf-sucd	sucd	SAMEA2398807
HPSI0813pf-ffdk	ffdk	SAMEA2398618
HPSI0313pf-xovo	xovo	SAMEA2399195
HPSI0613pf-pasj	pasj	SAMEA2398334
HPSI0513pf-veve	veve	SAMEA2398908
HPSI0613pf-hegp	hegp	SAMEA2398164
HPSI0913pf-ffds	ffds	SAMEA2398307
HPSI0314i-cofx_1	cofx_1	SAMEA3849038
HPSI0713i-futi_1	futi_1	SAMEA2612454
HPSI0614i-curn_6	curn_6	SAMEA3853126
HPSI0713pf-terl	terl	SAMEA2398136
HPSI0613pf-bawa	bawa	SAMEA2398308
HPSI0814i-oesm_2	oesm_2	SAMEA3466479
HPSI0813er-fpdl	fpdl	SAMEA2398862
HPSI0413pf-yotv	yotv	SAMEA2399098
HPSI0413pf-yuze	yuze	SAMEA2397801
HPSI0613pf-ueah	ueah	SAMEA2398590
HPSI0614i-tauq_2	tauq_2	SAMEA3968764
HPSI0513i-oapi_3	oapi_3	SAMEA2398867
HPSI0516i-zujs_5	zujs_5	SAMEA17647918
HPSI0914i-oini_7	oini_7	SAMEA4340465
HPSI0714i-vowl_1	vowl_1	SAMEA4339493
HPSI0714i-vowl_6	vowl_6	SAMEA4339631
HPSI1014i-roug_1	roug_1	SAMEA3854237
HPSI0914i-suop_3	suop_3	SAMEA4343050
HPSI0115i-vazt_3	vazt_3	SAMEA4089841
HPSI0714i-keui_5	keui_5	SAMEA3962378
HPSI0614i-lepk_6	lepk_6	SAMEA3964255
HPSI0215i-yoch_2	yoch_2	SAMEA3753817
HPSI1114i-ualf_1	ualf_1	SAMEA3973855
HPSI0614i-gawh_8	gawh_8	SAMEA4091776
HPSI0115i-qoog_3	qoog_3	SAMEA4090534
HPSI0614i-voce_6	voce_6	SAMEA4339549
HPSI0316i-qeti_4	qeti_4	SAMEA4453783
HPSI0914i-vaka_2	vaka_2	SAMEA3853162
HPSI0314i-kujn_3	kujn_3	SAMEA4448212
HPSI0614i-puhk_4	puhk_4	SAMEA3974008
HPSI0214i-pelm_6	pelm_6	SAMEA103997883
HPSI0914i-zerv_3	zerv_3	SAMEA4089455
HPSI0613i-vorx_2	vorx_2	SAMEA2398435
HPSI0713i-aehn_1	aehn_1	SAMEA2398733
HPSI0514i-toco_6	toco_6	SAMEA3311873
HPSI0914i-qehq_5	qehq_5	SAMEA3968757
HPSI0614i-liqa_5	liqa_5	SAMEA3974239
HPSI0414i-sebn_2	sebn_2	SAMEA3962522
HPSI0314i-wigw_4	wigw_4	SAMEA3969712
HPSI0514i-rutc_5	rutc_5	SAMEA3974011
HPSI0914i-laey_3	laey_3	SAMEA3853158
HPSI0613i-liun_41	liun_41	SAMEA2629762
HPSI0213i-koun_6	koun_6	SAMEA2398848
HPSI0414i-xojn_1	xojn_1	SAMEA3854070
HPSI0414i-xojn_6	xojn_6	SAMEA3854066
HPSI0414i-naju_2	naju_2	SAMEA3962521
HPSI0414i-zazi_2	zazi_2	SAMEA3976796
HPSI0714i-iudw_3	iudw_3	SAMEA3851968
HPSI0215i-fawm_3	fawm_3	SAMEA3754917
HPSI0613i-ueah_3	ueah_3	SAMEA2397807
HPSI0215i-natr_5	natr_5	SAMEA3735545
HPSI0514i-wiii_5	wiii_5	SAMEA3321225
HPSI0614i-denw_1	denw_1	SAMEA3854236
HPSI0714i-kute_2	kute_2	SAMEA3974250
HPSI0715i-aowh_3	aowh_3	SAMEA3973285
HPSI0715i-zaie_7	zaie_7	SAMEA3973872
HPSI0213i-xeaw_6	xeaw_6	SAMEA2399144
HPSI0614i-miaj_3	miaj_3	SAMEA3854314
HPSI0714i-mejk_3	mejk_3	SAMEA4085205
HPSI0414i-seru_2	seru_2	SAMEA3963888
HPSI1014i-tixi_2	tixi_2	SAMEA3854244
HPSI1014i-kefb_2	kefb_2	SAMEA3853135
HPSI1013i-zagm_2	zagm_2	SAMEA4303620
HPSI1014i-nosn_4	nosn_4	SAMEA3964905
HPSI0914i-oejg_2	oejg_2	SAMEA3964251
HPSI0214i-giju_1	giju_1	SAMEA3460679
HPSI0514i-toco_1	toco_1	SAMEA3311877
HPSI0714i-tacz_5	tacz_5	SAMEA3854241
HPSI0614i-jaqg_5	jaqg_5	SAMEA3848342
HPSI0214i-heth_4	heth_4	SAMEA2708111
HPSI1013i-sita_2	sita_2	SAMEA3848358
HPSI0613i-liun_58	liun_58	SAMEA2629760
HPSI0514i-lako_3	lako_3	SAMEA3970238
HPSI0914i-jejf_1	jejf_1	SAMEA3854310
HPSI0816i-gezn_1	gezn_1	SAMEA104009788
HPSI0115i-rakz_6	rakz_6	SAMEA104009798
HPSI0816i-kije_3	kije_3	SAMEA104009785
HPSI0716i-tupw_4	tupw_4	SAMEA104009804
HPSI0716i-tupw_9	tupw_9	SAMEA104010847
HPSI0613pf-uait	uait	SAMEA2398398
HPSI0513pf-momt	momt	SAMEA2398587
HPSI0613i-liun_34	liun_34	SAMEA2629785
HPSI0414i-iukl_1	iukl_1	SAMEA3852718
HPSI0215i-douz_2	douz_2	SAMEA3847033
HPSI0714i-wipe_1	wipe_1	SAMEA3316298
HPSI0613i-liun_53	liun_53	SAMEA2629769
HPSI0913i-qiea_1	qiea_1	SAMEA2398065
HPSI0214i-wibj_3	wibj_3	SAMEA2627572
HPSI0613i-liun_39	liun_39	SAMEA2629746
HPSI0713i-uimo_3	uimo_3	SAMEA2448275
HPSI0613i-liun_46	liun_46	SAMEA2629773
HPSI0613i-liun_60	liun_60	SAMEA2629789
HPSI0613i-liun_27	liun_27	SAMEA2629780
HPSI0213i-koun_1	koun_1	SAMEA2398990
HPSI0514i-uemk_4	uemk_4	SAMEA4091780
HPSI1113i-podx_6	podx_6	SAMEA3754561
HPSI0814i-uumg_4	uumg_4	SAMEA4089451
HPSI1014i-babz_5	babz_5	SAMEA3854229
HPSI0714i-burb_5	burb_5	SAMEA3753599
HPSI0913i-iuqb_5	iuqb_5	SAMEA2398459
HPSI0514i-oekw_3	oekw_3	SAMEA3966031
HPSI0614i-wihj_10	wihj_10	SAMEA4340460
HPSI0814i-siqu_3	siqu_3	SAMEA4091333
HPSI0614i-wihj_9	wihj_9	SAMEA4340457
HPSI0814i-siqu_8	siqu_8	SAMEA4092053
HPSI0813i-peoj_6	peoj_6	SAMEA4451499
HPSI0714i-xiry_4	xiry_4	SAMEA3977539
HPSI0414i-uawq_1	uawq_1	SAMEA4343048
HPSI0115i-hecn_1	hecn_1	SAMEA3853174
HPSI0614i-laig_5	laig_5	SAMEA3977545
HPSI1014i-roug_6	roug_6	SAMEA3962386
HPSI1014i-sehl_4	sehl_4	SAMEA3974066
HPSI0914i-oini_2	oini_2	SAMEA4339723
HPSI0715i-aowh_8	aowh_8	SAMEA3973866
HPSI0715i-meue_3	meue_3	SAMEA3973849
HPSI0715i-meue_8	meue_8	SAMEA3973875
HPSI0913pf-eorc	eorc	SAMEA2398149
HPSI0516i-kumr_3	kumr_3	SAMEA103884753
HPSI0816i-gezn_6	gezn_6	SAMEA104009790
HPSI0616i-xiuq_5	xiuq_5	SAMEA8008918
HPSI0616i-newl_5	newl_5	SAMEA17512918
HPSI0616i-nuka_2	nuka_2	SAMEA8002918
HPSI1114i-yair_2	yair_2	SAMEA103884850
HPSI1014i-xarj_1	xarj_1	SAMEA103884851
HPSI0115i-rehy_2	rehy_2	SAMEA103885514
HPSI0616i-vaqr_3	vaqr_3	SAMEA103884770
HPSI0814i-uepz_3	uepz_3	SAMEA103887416
HPSI0616i-euia_3	euia_3	SAMEA103884557
HPSI0616i-fayz_3	fayz_3	SAMEA103887422
HPSI0616i-baxr_4	baxr_4	SAMEA103884196
HPSI0616i-tavt_6	tavt_6	SAMEA103885491
HPSI0616i-tavt_1	tavt_1	SAMEA103885490
HPSI0816i-daah_3	daah_3	SAMEA103887429
HPSI0115i-vehl_2	vehl_2	SAMEA103988284
HPSI1014i-xejd_2	xejd_2	SAMEA103992847
HPSI0115i-qecv_2	qecv_2	SAMEA103992842
HPSI0115i-pitg_2	pitg_2	SAMEA103992851
HPSI0115i-womt_2	womt_2	SAMEA103992895
HPSI0614i-lirf_3	lirf_3	SAMEA4085296
HPSI0114i-rozh_1	rozh_1	SAMEA2547900
HPSI1014i-quls_3	quls_3	SAMEA3966777
HPSI0916i-wajx_2	wajx_2	SAMEA103887525
HPSI0916i-zaue_2	zaue_2	SAMEA104134261
HPSI1116i-zehh_5	zehh_5	SAMEA104134242
HPSI1016i-qics_1	qics_1	SAMEA104134237
HPSI1016i-eoxu_6	eoxu_6	SAMEA104134230
HPSI1016i-eoxu_1	eoxu_1	SAMEA104134233
HPSI1016i-qics_6	qics_6	SAMEA104134240
HPSI1116i-eiyy_2	eiyy_2	SAMEA104134248
HPSI1116i-eike_5	eike_5	SAMEA104134262
HPSI1116i-sozw_5	sozw_5	SAMEA104135331
HPSI1014i-suok_3	suok_3###WTSIi163-A	SAMEA3355538
HPSI0414i-reng_4	reng_4###WTSIi165-A	SAMEA3358976
HPSI0414i-hutq_1	hutq_1###WTSIi155-A	SAMEA2777391
HPSI0313i-cesj_1	cesj_1	SAMEA2398465
HPSI0914i-fuhz_1	fuhz_1###WTSIi158-A	SAMEA3313418
HPSI0313i-fecs_3	fecs_3	SAMEA2398356
HPSI0614i-denw_6	denw_6	SAMEA3854232
HPSI0313i-xovo_2	xovo_2	SAMEA2398754
HPSI0414i-uugp_2	uugp_2	SAMEA104236471
HPSI0513i-kesz_2	kesz_2	SAMEA2398230
HPSI0516i-feic_2	feic_2	SAMEA104236898
HPSI1116i-zies_3	zies_3	SAMEA104236992
HPSI1116i-geve_1	geve_1	SAMEA104236888
HPSI1116i-geve_6	geve_6	SAMEA104236893
HPSI0614i-mesr_4	mesr_4	SAMEA4091953
HPSI0514i-tert_1	tert_1	SAMEA4454942
HPSI0713i-terl_2	terl_2###WTSIi070-B	SAMEA2398335
HPSI0713i-dard_1	dard_1	SAMEA2398125
HPSI0914i-rejf_2	rejf_2	SAMEA3962628
HPSI0613i-hegp_3	hegp_3###WTSIi069-A	SAMEA2398257
HPSI0914i-hidy_4	hidy_4	SAMEA3381721
HPSI0613i-xosg_2	xosg_2###WTSIi146-A	SAMEA2678739
HPSI0413i-peop_4	peop_4	SAMEA2398297
HPSI0513i-giuf_1	giuf_1###WTSIi057-B	SAMEA2398296
HPSI0613i-oomz_22	oomz_22###WTSIi140-A	SAMEA2398841
HPSI0813i-peoj_1	peoj_1	SAMEA4451496
HPSI0613i-qanu_1	qanu_1	SAMEA2399142
HPSI0513i-oibg_1	oibg_1	SAMEA2399265
HPSI0614i-wihj_4	wihj_4	SAMEA4339703
HPSI0414i-lavd_2	lavd_2###WTSIi154-A	SAMEA2777396
HPSI0614i-gawh_12	gawh_12	SAMEA4091784
HPSI0613i-febc_1	febc_1###WTSIi066-A	SAMEA2398252
HPSI0714i-gibe_2	gibe_2###WTSIi159-A	SAMEA3336930
HPSI0513i-veve_2	veve_2###WTSIi061-A	SAMEA2397967
HPSI0115i-aoxv_1	aoxv_1	SAMEA4451655
HPSI0414i-fixm_2	fixm_2###WTSIi151-A	SAMEA2757093
HPSI0414i-walu_1	walu_1	SAMEA3292102
HPSI0714i-meet_2	meet_2	SAMEA4085329
HPSI0414i-eevy_5	eevy_5	SAMEA3848090
HPSI0413i-yuze_3	yuze_3	SAMEA2397869
HPSI0513i-oarz_1	oarz_1	SAMEA2397898
HPSI0813i-zexw_1	zexw_1	SAMEA2625597
HPSI0813i-robp_2	robp_2	SAMEA2398773
HPSI0414i-puvg_3	puvg_3	SAMEA2769868
HPSI1113i-bima_3	bima_3	SAMEA2433567
HPSI1013i-garx_3	garx_3	SAMEA2398004
HPSI0613i-auim_1	auim_1	SAMEA2398333
HPSI0813i-vajx_1	vajx_1	SAMEA2555018
HPSI0813i-meqo_1	meqo_1	SAMEA2399462
HPSI0313i-airc_44	airc_44	SAMEA2398695
HPSI0413i-sukz_2	sukz_2	SAMEA2398826
HPSI1013i-yemz_2	yemz_2	SAMEA2613906
HPSI1013i-aetc_2	aetc_2	SAMEA2397987
HPSI0115i-iinu_4	iinu_4	SAMEA3976983
HPSI0115i-xaka_3	xaka_3	SAMEA4340441
HPSI1013i-mijn_3	mijn_3	SAMEA2399055
HPSI0613i-zisa_1	zisa_1	SAMEA2398391
HPSI0913i-gedo_1	gedo_1	SAMEA2398027
HPSI0813i-ffdb_4	ffdb_4	SAMEA2398776
HPSI0414i-eafb_3	eafb_3	SAMEA2769872
HPSI0913i-oapg_4	oapg_4	SAMEA2547894
HPSI0913i-diku_3	diku_3	SAMEA2593862
HPSI1213i-nusw_3	nusw_3	SAMEA2464815
HPSI0913i-laia_6	laia_6	SAMEA3366433
HPSI1213i-babk_1	babk_1	SAMEA2459966
HPSI0413i-uahf_2	uahf_2	SAMEA2397878
HPSI0613i-nukw_3	nukw_3	SAMEA2398963
HPSI0713i-virz_1	virz_1	SAMEA2482137
HPSI1013i-oevw_1	oevw_1	SAMEA2614119
HPSI0713i-faej_2	faej_2	SAMEA2593199
HPSI1113i-qorq_3	qorq_3	SAMEA2609964
HPSI0314i-cuhk_3	cuhk_3	SAMEA2708114
HPSI1013i-hiaf_3	hiaf_3	SAMEA2609963
HPSI1013i-wopl_3	wopl_3	SAMEA2397890
HPSI0913i-lise_2	lise_2	SAMEA2625598
HPSI1113i-oaaz_1	oaaz_1	SAMEA2459967
HPSI0314i-hoik_2	hoik_2	SAMEA2698312
HPSI0613i-kewt_1	kewt_1	SAMEA2399227
HPSI0613i-sucu_2	sucu_2	SAMEA2398873
HPSI1014i-toss_1	toss_1	SAMEA3321229
HPSI0616i-euia_12	euia_12	SAMEA104011438
HPSI0616i-euia_8	euia_8	SAMEA104011430
HPSI0816i-oexh_5	oexh_5	SAMEA104012017
HPSI0816i-oemk_5	oemk_5	SAMEA104012031
HPSI0516i-kumr_8	kumr_8	SAMEA104012238
HPSI0916i-xajl_2	xajl_2	SAMEA104012013
HPSI0514i-eoxi_3	eoxi_3	SAMEA3344894
HPSI0714i-riya_4	riya_4	SAMEA3340822
HPSI0714i-pirs_2	pirs_2	SAMEA3340807
HPSI0514i-birb_3	birb_3	SAMEA4092262
HPSI0514i-mure_1	mure_1	SAMEA4092059
HPSI0514i-mure_10	mure_10	SAMEA4093130
HPSI0614i-dixh_2	dixh_2###WTSIi194-A	SAMEA3283000
HPSI0414i-niim_3	niim_3	SAMEA4088907
HPSI0514i-tavh_5	tavh_5	SAMEA4085314
HPSI0414i-tout_2	tout_2	SAMEA2777401
HPSI0614i-guyj_1	guyj_1	SAMEA3292100
HPSI0714i-lutt_4	lutt_4	SAMEA3340484
HPSI0514i-aecv_5	aecv_5	SAMEA4091789
HPSI0414i-oulr_2	oulr_2###WTSIi204-A	SAMEA3847989
HPSI0514i-aomr_6	aomr_6	SAMEA4085304
HPSI0514i-aomr_1	aomr_1	SAMEA4085302
HPSI0514i-mure_6	mure_6	SAMEA4092061
HPSI0414i-fuai_2	fuai_2	SAMEA2796154
HPSI0514i-kooz_5	kooz_5	SAMEA4085271
HPSI0614i-zoio_2	zoio_2	SAMEA4085325
HPSI0816i-keit_4	keit_4	SAMEA104011425
HPSI1116i-mebq_5	mebq_5	SAMEA104026895
HPSI0616i-aauq_2	aauq_2	SAMEA104130213
HPSI0916i-moyn_3	moyn_3	SAMEA104130571
HPSI0613i-liun_22	liun_22	SAMEA2398884
HPSI1016i-livl_6	livl_6	SAMEA104132162
HPSI1016i-livl_1	livl_1	SAMEA104132165
HPSI1116i-wakr_2	wakr_2	SAMEA104132154
HPSI0516i-vebd_4	vebd_4	SAMEA104132053
HPSI0516i-raet_5	raet_5	SAMEA104132156
HPSI0816i-xoga_5	xoga_5	SAMEA104132417
HPSI1116i-yuuh_6	yuuh_6	SAMEA104132430
HPSI1116i-yuuh_1	yuuh_1	SAMEA104132425
HPSI1016i-riwg_1	riwg_1	SAMEA104132416
HPSI1016i-riwg_6	riwg_6	SAMEA104132410
HPSI0816i-uixy_5	uixy_5	SAMEA104132475
HPSI1016i-hicv_1	hicv_1	SAMEA104132490
HPSI1016i-hicv_6	hicv_6	SAMEA104132495
HPSI0816i-xoga_10	xoga_10	SAMEA104132635
HPSI0813i-mioj_6	mioj_6	SAMEA4449168
HPSI1016i-livl_10	livl_10	SAMEA104132685
